gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000100024.15	5270.72900314473	-4.83521365001394	0.859867063949952	9.80998558601739e-10	1.04496762149455e-08	UPB1	protein_coding
ENSG00000113811.11	1252.09479768055	-1.05641415532689	0.179670300709403	9.94336670143414e-10	1.05804630114088e-08	SELENOK	protein_coding
ENSG00000136052.9	2963.09066507369	-2.08210689598921	0.371784138288356	1.00396545038415e-09	1.0679125215223e-08	SLC41A2	protein_coding
ENSG00000143921.9	2286.85695336816	-4.53097453780041	0.799621005631577	1.00469078044466e-09	1.06830454683432e-08	ABCG8	protein_coding
ENSG00000125037.12	2113.17626135377	-1.04362517350687	0.177498028954622	1.02122196250045e-09	1.08434217103372e-08	EMC3	protein_coding
ENSG00000154269.15	70.1872977567978	-3.88346365458979	0.679587667749402	1.02088572652211e-09	1.08434217103372e-08	ENPP3	protein_coding
ENSG00000172007.7	617.011386246379	-1.39314832264536	0.242152754887378	1.05988649666313e-09	1.12340465025077e-08	RAB33B	protein_coding
ENSG00000007001.13	202.659278369594	-3.67880659643394	0.644568667082555	1.06948402488548e-09	1.13277538582052e-08	UPP2	protein_coding
ENSG00000205835.9	57.6568376522749	-4.40957832441082	0.778172027441273	1.08940560103562e-09	1.15306015948426e-08	GMNC	protein_coding
ENSG00000099937.11	19476.8841922825	-4.76185794602825	0.847859439587254	1.09303451728785e-09	1.1552676509407e-08	SERPIND1	protein_coding
ENSG00000205978.6	888.119255386425	-2.37440741415295	0.425077081179947	1.09300492660788e-09	1.1552676509407e-08	NYNRIN	protein_coding
ENSG00000107282.8	380.446930594855	-2.31466980825908	0.41467113796778	1.09874867129633e-09	1.16007868351996e-08	APBA1	protein_coding
ENSG00000106333.13	1854.1510442122	-1.71977146646467	0.304713567741621	1.10579489750138e-09	1.16710668367584e-08	PCOLCE	protein_coding
ENSG00000073060.16	6353.52025575785	-2.31248046089998	0.414395786650498	1.10817458903714e-09	1.16920619166804e-08	SCARB1	protein_coding
ENSG00000204370.13	2982.73200926924	-1.71525199573668	0.303910975765941	1.11318042970336e-09	1.17366061995098e-08	SDHD	protein_coding
ENSG00000188517.16	37.9986854935934	-2.70329383206073	0.481700839547424	1.13430422684841e-09	1.19425005149514e-08	COL25A1	protein_coding
ENSG00000139289.13	4563.54025365161	-2.12936793473951	0.381942196524252	1.14346883452535e-09	1.20263039382482e-08	PHLDA1	protein_coding
ENSG00000145692.15	10795.035750472	-5.24901494525481	0.955277935565704	1.19102133052436e-09	1.2500088222885e-08	BHMT	protein_coding
ENSG00000115423.19	142.768418039596	-2.33676728912518	0.419962199274851	1.22253785551809e-09	1.28039352947807e-08	DNAH6	protein_coding
ENSG00000213949.10	3821.51350862849	-1.76739120375859	0.314790012743583	1.22430098828208e-09	1.2817917654591e-08	ITGA1	protein_coding
ENSG00000092148.13	4612.23547832393	-1.17911573039496	0.203234101157703	1.23420483600742e-09	1.29125770106814e-08	HECTD1	protein_coding
ENSG00000180875.5	413.764919871835	-4.99916520995657	0.901842392558158	1.26807273609516e-09	1.3234542327256e-08	GREM2	protein_coding
ENSG00000110887.8	1690.96426800671	-5.01867477145758	0.906354572759987	1.28054857955626e-09	1.33554392607639e-08	DAO	protein_coding
ENSG00000172594.13	1450.14065924186	-2.14454820136568	0.386209251484518	1.29500278982059e-09	1.35014862589129e-08	SMPDL3A	protein_coding
ENSG00000143891.17	2236.13811342296	-2.08111373621418	0.374591813409371	1.29871711578492e-09	1.35354982937514e-08	GALM	protein_coding
ENSG00000113318.11	822.720729719404	-1.0915701956856	0.187546522675394	1.32271634530546e-09	1.37712432293051e-08	MSH3	protein_coding
ENSG00000168610.16	8581.96058488704	-1.09176859694718	0.187659203911279	1.34158067077683e-09	1.39530913598717e-08	STAT3	protein_coding
ENSG00000173141.5	1793.75271269907	-1.1196131150304	0.192914266801968	1.37879095740803e-09	1.43102730113236e-08	MRPL57	protein_coding
ENSG00000172995.16	17.3071455710203	-4.12342398385972	0.731140444163438	1.45689147266578e-09	1.50842674156402e-08	ARPP21	protein_coding
ENSG00000144674.16	3155.69561430477	-1.28458529826835	0.224143727293665	1.50894649463648e-09	1.55908850548309e-08	GOLGA4	protein_coding
ENSG00000143199.18	102.213633016723	-2.65764554271147	0.478369398945342	1.51142828950884e-09	1.56003782394909e-08	ADCY10	protein_coding
ENSG00000198848.13	41990.8122462972	-4.38327348735514	0.782034054668595	1.5545916236178e-09	1.60182852670295e-08	CES1	protein_coding
ENSG00000128849.11	4129.95669676723	-2.54235799978875	0.459107933403406	1.55626296158556e-09	1.60299903194896e-08	CGNL1	protein_coding
ENSG00000156096.14	14730.8167744972	-4.75173380523273	0.85615390656966	1.58041706349763e-09	1.62675930327637e-08	UGT2B4	protein_coding
ENSG00000171365.17	1627.44390274864	-1.74101363181622	0.312235484098566	1.58764910412254e-09	1.63364182559248e-08	CLCN5	protein_coding
ENSG00000148834.13	6795.44071917991	-1.79501802675577	0.322704121550297	1.59344234121891e-09	1.63903964352861e-08	GSTO1	protein_coding
ENSG00000177138.17	40.8809834607205	-3.64706945845571	0.647536864482681	1.62233081343843e-09	1.66703677236743e-08	FAM9B	protein_coding
ENSG00000123131.13	4602.91593421954	-1.17093159769556	0.203394434724839	1.63759711314307e-09	1.68156962821821e-08	PRDX4	protein_coding
ENSG00000082153.18	4818.74792531833	-1.21644933828936	0.211971364048512	1.66017512810501e-09	1.70295796689707e-08	BZW1	protein_coding
ENSG00000112299.8	7054.23496087716	-3.04217938636876	0.544709642406042	1.67092373113785e-09	1.71285413493532e-08	VNN1	protein_coding
ENSG00000169710.9	11933.1954878042	-2.01811141542357	0.365915766384274	1.68894963212178e-09	1.72896474648282e-08	FASN	protein_coding
ENSG00000206560.11	1404.51855650605	-1.20133544747899	0.209305845387561	1.70394134015103e-09	1.74371550062004e-08	ANKRD28	protein_coding
ENSG00000284695.1	2.86116926872241	-4.23618653422253	0.756140656456947	1.70636871511109e-09	1.74560295307726e-08	AC108941.3	protein_coding
ENSG00000127241.18	4190.29652127758	-3.59160927666013	0.640338943294912	1.8326851319462e-09	1.8690766657311e-08	MASP1	protein_coding
ENSG00000143416.21	5830.03364953743	-2.98652374962424	0.537035716274314	1.84029118801791e-09	1.87619472396392e-08	SELENBP1	protein_coding
ENSG00000177432.8	148.257111694195	-1.66147042674597	0.298354313746262	1.87195953787087e-09	1.90588522415734e-08	NAP1L5	protein_coding
ENSG00000169629.12	38.4138981159587	-1.82560496623299	0.330322695183487	1.88163407446264e-09	1.91508392561641e-08	RGPD8	protein_coding
ENSG00000256162.2	796.728485968853	-3.83567907525381	0.684355438502057	1.88758126159424e-09	1.9198317158939e-08	SMLR1	protein_coding
ENSG00000087008.16	1007.80634658756	-1.27251699115731	0.223385201715124	1.89496313127393e-09	1.92668526450714e-08	ACOX3	protein_coding
ENSG00000102038.16	2526.39781609601	-1.88242564223111	0.341508011741761	1.91980849538809e-09	1.94863816194595e-08	SMARCA1	protein_coding
ENSG00000108950.12	1693.30281281842	-2.58997822371744	0.47049338511609	1.92480503052928e-09	1.95304767974036e-08	FAM20A	protein_coding
ENSG00000100312.11	8.99635555239123	-2.25067090427881	0.41063466406905	1.93410104134538e-09	1.96048705081262e-08	ACR	protein_coding
ENSG00000114480.13	2387.88853898488	-2.28477351993774	0.417062403807971	1.97050928695148e-09	1.99671606020942e-08	GBE1	protein_coding
ENSG00000187118.14	619.841409701557	-1.02130335437418	0.176827401813826	1.99124384833427e-09	2.01568000509375e-08	CMC1	protein_coding
ENSG00000164089.9	1569.44492698217	-5.25193944142826	0.97358450991361	1.9945851720845e-09	2.01837998674303e-08	ETNPPL	protein_coding
ENSG00000168827.15	2121.71710152625	-1.16524819979634	0.203611161856573	2.02518159884712e-09	2.04795719737519e-08	GFM1	protein_coding
ENSG00000138678.11	567.326301829541	-3.07815129663298	0.554907518379195	2.10697670726994e-09	2.12392909019542e-08	GPAT3	protein_coding
ENSG00000128285.4	35.9796302150565	-3.3339451044143	0.598927565607766	2.15545493500726e-09	2.17016769061609e-08	MCHR1	protein_coding
ENSG00000139684.15	4112.45893174665	-1.12311016553694	0.196176939095059	2.18161197992559e-09	2.1942898056739e-08	ESD	protein_coding
ENSG00000224051.7	2099.41408065669	-1.61978295137817	0.29163376079423	2.18457131908998e-09	2.19652850931871e-08	CPTP	protein_coding
ENSG00000128311.14	9529.4859685939	-2.00046261929422	0.365638124086152	2.1936551536219e-09	2.20418175385572e-08	TST	protein_coding
ENSG00000203933.3	2.76681896296885	-4.8609041462136	0.889655735253671	2.24908275072192e-09	2.2560899432116e-08	CXorf66	protein_coding
ENSG00000078177.14	615.179996172069	-1.59746776909461	0.287618753321833	2.27276662464102e-09	2.27908409382538e-08	N4BP2	protein_coding
ENSG00000151366.13	696.298914687273	-1.33722693520319	0.237262026819609	2.35779706683268e-09	2.36039844774894e-08	NDUFC2	protein_coding
ENSG00000010256.11	8289.19955600794	-1.41290593735043	0.251926873429275	2.37114946917221e-09	2.37059527730963e-08	UQCRC1	protein_coding
ENSG00000182853.12	125.231358911024	-1.54655253798141	0.278120892570117	2.40177447847135e-09	2.39561403094163e-08	VMO1	protein_coding
ENSG00000106780.9	1907.84267384843	-2.05569546124655	0.377247939185993	2.40667720917897e-09	2.3989059811733e-08	MEGF9	protein_coding
ENSG00000153339.15	1812.5177951508	-1.06341429748103	0.185662416918984	2.42684532590988e-09	2.41820397982428e-08	TRAPPC8	protein_coding
ENSG00000152558.15	14350.6178572021	-1.13137008935723	0.198358649259738	2.4311140396955e-09	2.42165161978052e-08	TMEM123	protein_coding
ENSG00000144648.16	165.551222537201	-3.12665469462237	0.566079261186374	2.47074334645509e-09	2.45785608049518e-08	ACKR2	protein_coding
ENSG00000112234.9	1094.04250915979	-1.20770176264518	0.212858433722836	2.47473175426212e-09	2.4610060749874e-08	FBXL4	protein_coding
ENSG00000122121.11	789.528190209098	-5.0691539125227	0.938833494341413	2.48385403942796e-09	2.46925768600901e-08	XPNPEP2	protein_coding
ENSG00000169744.13	533.588821616392	-1.58420749791892	0.285847480658379	2.49239159809476e-09	2.47610091644829e-08	LDB2	protein_coding
ENSG00000109919.10	4666.64034558399	-1.4585074127583	0.261386268991095	2.55016264081144e-09	2.52762396404558e-08	MTCH2	protein_coding
ENSG00000023228.14	4745.64739308749	-1.21869399098158	0.215162257515184	2.55932237123616e-09	2.53586332766129e-08	NDUFS1	protein_coding
ENSG00000166323.13	27.1396784230572	-1.57553186588508	0.284886246809991	2.70751387505251e-09	2.67208595783445e-08	C11orf65	protein_coding
ENSG00000167014.11	9.26193867764966	-4.84324679299711	0.891855490936186	2.72733205565007e-09	2.68987166476712e-08	TERB2	protein_coding
ENSG00000178567.8	1102.00667168274	-1.02074572310544	0.178415206279147	2.75136920059256e-09	2.71268514894116e-08	EPM2AIP1	protein_coding
ENSG00000169733.12	2279.35445210365	-1.04412263820562	0.182790962946514	2.76652399834977e-09	2.72672903497654e-08	RFNG	protein_coding
ENSG00000134240.12	39589.272057072	-4.84121700407169	0.892775263713218	2.84768314635666e-09	2.8030301266061e-08	HMGCS2	protein_coding
ENSG00000167910.4	628.623266751216	-5.34129388020141	1.00837134194915	2.84897508954351e-09	2.80338025324355e-08	CYP7A1	protein_coding
ENSG00000156017.13	679.892477823657	-1.38342500086601	0.247713999565389	2.88398831680166e-09	2.83423026796027e-08	CARNMT1	protein_coding
ENSG00000039537.14	13649.2630986587	-4.14565642288064	0.7522187066266	2.90951587048793e-09	2.85719921313486e-08	C6	protein_coding
ENSG00000158321.18	1078.54393040998	-1.85354713263133	0.340466629294039	2.91034886285988e-09	2.85719921313486e-08	AUTS2	protein_coding
ENSG00000066185.13	98.191426569981	-2.1041545113073	0.38903288796572	2.96163767896639e-09	2.90469430138522e-08	ZMYND12	protein_coding
ENSG00000117640.18	1270.51522149608	-1.28932609004813	0.230009823202118	3.10484382806184e-09	3.03818100469463e-08	MTFR1L	protein_coding
ENSG00000145192.13	74230.4126977048	-5.03454461760807	0.938874191886444	3.13586658411582e-09	3.06753522143678e-08	AHSG	protein_coding
ENSG00000228278.5	22455.5832869011	-4.28291047272953	0.781362274831571	3.20750267685079e-09	3.1345382719629e-08	ORM2	protein_coding
ENSG00000177688.7	7.19079763155024	-2.39199114934658	0.443721802789997	3.29674957033601e-09	3.21755451057924e-08	SUMO4	protein_coding
ENSG00000136819.15	2284.65940679512	-1.12618077958489	0.199371684994388	3.38728662184764e-09	3.30053769339355e-08	C9orf78	protein_coding
ENSG00000162227.8	382.937363635928	-1.00932504542182	0.177477370577368	3.44037964125343e-09	3.34676417508434e-08	TAF6L	protein_coding
ENSG00000105251.11	113.786037105303	-4.27805548268615	0.782451684289908	3.46144225686147e-09	3.36185421658135e-08	SHD	protein_coding
ENSG00000132196.15	524.969663510884	-1.26077462925156	0.225270139904081	3.46475416105688e-09	3.36397969664482e-08	HSD17B7	protein_coding
ENSG00000119723.17	277.811565907402	-1.10173359253087	0.19490409044954	3.47894922449141e-09	3.37666698959307e-08	COQ6	protein_coding
ENSG00000171067.11	2407.21094279838	-1.18786526717688	0.211555379512442	3.62689456921831e-09	3.50775529993876e-08	C11orf24	protein_coding
ENSG00000284730.1	19.2589114194215	-2.32889547933434	0.434038786752124	3.72226144400094e-09	3.5895547316496e-08	TMDD1	protein_coding
ENSG00000189050.16	433.587316849254	-1.4644986083239	0.265776507235909	3.75000406768289e-09	3.61165557409549e-08	RNFT1	protein_coding
ENSG00000103154.9	280.83408486751	-3.71374600534786	0.678403874188455	3.85094978839835e-09	3.69817156876241e-08	NECAB2	protein_coding
ENSG00000178297.14	105.001732308371	-2.1010134893259	0.392170470065585	3.94493184140899e-09	3.78235972229617e-08	TMPRSS9	protein_coding
ENSG00000147573.17	443.223859265404	-4.34859444510193	0.800434899817718	4.00220557715646e-09	3.82993925778327e-08	TRIM55	protein_coding
ENSG00000188001.10	136.235837663744	-2.44848503624449	0.456857130667818	4.00223088454859e-09	3.82993925778327e-08	TPRG1	protein_coding
ENSG00000160868.15	32541.0386582549	-5.19100256236232	0.984888433065279	4.05940876334871e-09	3.87969602939516e-08	CYP3A4	protein_coding
ENSG00000186318.16	835.129355070286	-1.20315178156334	0.215273969633936	4.0817077181318e-09	3.89851911336589e-08	BACE1	protein_coding
ENSG00000213512.3	692.852697377764	-4.76205655759293	0.887126421516985	4.08992215252345e-09	3.90511922873118e-08	GBP7	protein_coding
ENSG00000043591.6	30.9198974088917	-3.45654095792482	0.633528446549402	4.09184511055029e-09	3.90570985480419e-08	ADRB1	protein_coding
ENSG00000115604.11	277.205143256035	-2.24678691908793	0.420247181747435	4.09886576398399e-09	3.9111643585396e-08	IL18R1	protein_coding
ENSG00000066926.12	1321.39773439527	-1.19391370513026	0.213615679727475	4.15695030289097e-09	3.9628004749909e-08	FECH	protein_coding
ENSG00000118004.18	1803.7840979744	-2.19520105227466	0.410827152530212	4.17411200683113e-09	3.97536373475014e-08	COLEC11	protein_coding
ENSG00000130312.7	2381.02804239932	-1.37888221772198	0.249818568701965	4.22517357534915e-09	4.02143586670946e-08	MRPL34	protein_coding
ENSG00000110723.12	403.241537156472	-2.00474512577383	0.374721712285231	4.31315934148968e-09	4.0973645356036e-08	EXPH5	protein_coding
ENSG00000185650.10	13014.084301574	-1.37281242584225	0.248933410822882	4.39490060909977e-09	4.16840383079741e-08	ZFP36L1	protein_coding
ENSG00000243649.9	831.32870478624	-2.56072483264179	0.478801687591847	4.4937823577604e-09	4.25544987787539e-08	CFB	protein_coding
ENSG00000080618.17	14337.1202186417	-3.62538118601748	0.66648615079927	4.61043462816102e-09	4.36177706385546e-08	CPB2	protein_coding
ENSG00000073849.16	18882.5184309189	-2.54904821045743	0.477183829327562	4.62239687343026e-09	4.37171287369306e-08	ST6GAL1	protein_coding
ENSG00000169251.13	2411.81557372838	-1.03723208061682	0.184456764770616	4.71242632352028e-09	4.44983227389366e-08	NMD3	protein_coding
ENSG00000171385.10	928.912916347511	-2.49610471408494	0.46923036751899	5.08136773723647e-09	4.77562442423326e-08	KCND3	protein_coding
ENSG00000180210.15	34293.9086376759	-4.6836561318517	0.877695314031275	5.17284611778261e-09	4.84942176909095e-08	F2	protein_coding
ENSG00000162599.17	2536.68376906328	-1.8609163220658	0.348661357578644	5.24047648745791e-09	4.90821355845956e-08	NFIA	protein_coding
ENSG00000151365.2	2423.46885194185	-5.33832346637271	1.03262024427753	5.3232603614719e-09	4.97951843185108e-08	THRSP	protein_coding
ENSG00000025796.14	3854.13894163156	-1.02696616686652	0.1832249919918	5.34696570652316e-09	4.99856990791205e-08	SEC63	protein_coding
ENSG00000147224.13	1430.35844038239	-1.16393274347376	0.209612040147276	5.44435383406361e-09	5.08484987066022e-08	PRPS1	protein_coding
ENSG00000119979.18	521.390993235896	-1.01315102485324	0.180773388857437	5.51335410080801e-09	5.1444799576346e-08	DENND10	protein_coding
ENSG00000173276.14	673.788402126068	-1.30787713367533	0.237911893723084	5.54374348988118e-09	5.17122465163589e-08	ZBTB21	protein_coding
ENSG00000161640.15	26.8313158160935	-2.91011882653302	0.544082966787968	5.57921425207924e-09	5.20269113516066e-08	SIGLEC11	protein_coding
ENSG00000180530.11	1036.80914842208	-1.7535139953226	0.327810120536481	5.61155432629099e-09	5.23121952652961e-08	NRIP1	protein_coding
ENSG00000186732.14	342.91892895999	-4.51917494134626	0.845668873610289	5.68510902330328e-09	5.29155174027884e-08	MPPED1	protein_coding
ENSG00000168301.13	252.776136283505	-1.21638383148009	0.220166413804217	5.7295094249425e-09	5.33122127753429e-08	KCTD6	protein_coding
ENSG00000160007.19	3984.8282860754	-1.12454223750561	0.202373228401631	5.77179648143327e-09	5.36723298271915e-08	ARHGAP35	protein_coding
ENSG00000005471.19	2489.15128348994	-4.10893806218994	0.763397028177166	5.83938822616321e-09	5.42734281598232e-08	ABCB4	protein_coding
ENSG00000175189.4	4189.06795556081	-4.33181711989423	0.808076450824005	5.89289300993015e-09	5.47304266117675e-08	INHBC	protein_coding
ENSG00000175198.17	1993.63227051557	-1.57420387394054	0.292036127144244	5.96923137872574e-09	5.53707234117673e-08	PCCA	protein_coding
ENSG00000176381.6	186.861812832403	-3.21942791058806	0.600028005655736	6.07423207469177e-09	5.62749786548564e-08	PRR18	protein_coding
ENSG00000151553.15	1212.30554701279	-1.11416265543039	0.200783617337886	6.16176027600576e-09	5.69977102083535e-08	FAM160B1	protein_coding
ENSG00000147996.16	164.352240272438	-1.18944565229921	0.215447368790217	6.19751215810161e-09	5.72930245600607e-08	CBWD5	protein_coding
ENSG00000141295.14	1879.18162981829	-1.1087810500901	0.199800570439365	6.21727870367532e-09	5.74402888689139e-08	SCRN2	protein_coding
ENSG00000170743.17	93.8221901569921	-4.08659598641385	0.760752611473188	6.22278738040402e-09	5.74734492694132e-08	SYT9	protein_coding
ENSG00000036473.8	2623.21388122066	-4.56791201125229	0.859054274754872	6.27788903514923e-09	5.79644870118636e-08	OTC	protein_coding
ENSG00000128271.22	26.208641970322	-2.95223209754153	0.553747702692392	6.28341844684771e-09	5.79976567675589e-08	ADORA2A	protein_coding
ENSG00000120054.12	1115.91963362834	-4.17262219432754	0.778154585177714	6.32765015671056e-09	5.83699410481775e-08	CPN1	protein_coding
ENSG00000140450.9	1109.00820262047	-2.19435218955309	0.416823276282994	6.43376162760059e-09	5.92392756504442e-08	ARRDC4	protein_coding
ENSG00000172782.12	103.68725594491	-4.0596742290037	0.756629149333458	6.48868052483144e-09	5.970822401814e-08	FADS6	protein_coding
ENSG00000198099.9	43741.7508248865	-5.28574344101877	1.02786609927105	6.58840538913479e-09	6.05886432944911e-08	ADH4	protein_coding
ENSG00000143365.19	2809.00897698253	-2.68977531652446	0.508596115591653	6.68525154263542e-09	6.1441524536873e-08	RORC	protein_coding
ENSG00000140284.11	5010.47845710441	-3.60283352989539	0.671079561127243	6.68867226400245e-09	6.14541005219471e-08	SLC27A2	protein_coding
ENSG00000188672.19	27.7040814108715	-3.04034984598724	0.57133713189239	6.98165718610513e-09	6.39693271491879e-08	RHCE	protein_coding
ENSG00000137204.15	6949.71610416661	-4.764353992036	0.905401825728364	6.99613449671318e-09	6.40823662389363e-08	SLC22A7	protein_coding
ENSG00000172456.18	1285.08587496868	-1.8724921382659	0.35454968338369	7.04409019224542e-09	6.45018937695427e-08	FGGY	protein_coding
ENSG00000109182.12	36.7638337673654	-4.53547834837981	0.855903174708596	7.06778143772943e-09	6.46990460378882e-08	CWH43	protein_coding
ENSG00000121871.4	223.517264351896	-5.38202967217283	1.05665164041126	7.09817545902006e-09	6.4956375782995e-08	SLITRK3	protein_coding
ENSG00000180592.17	76.4440461328205	-2.8714099837195	0.542437012990301	7.30367002564097e-09	6.66343057823789e-08	SKIDA1	protein_coding
ENSG00000149150.9	3587.27120201492	-2.2674097920486	0.433552597098443	7.74796039929266e-09	7.0537299554886e-08	SLC43A1	protein_coding
ENSG00000132394.11	942.470318909197	-1.15332455785421	0.209998496152331	7.85957507145831e-09	7.1498047105483e-08	EEFSEC	protein_coding
ENSG00000212907.2	53770.788308688	-2.26616725727726	0.433565430316081	7.87478739103546e-09	7.16048462951032e-08	MT-ND4L	protein_coding
ENSG00000116685.16	2857.79372688666	-1.27556366792266	0.234196240628458	7.8879405179838e-09	7.17026724134757e-08	KIAA2013	protein_coding
ENSG00000125337.19	24.254421916743	-2.74550437346923	0.52220732298355	8.16822960686826e-09	7.41380112514266e-08	KIF25	protein_coding
ENSG00000151332.19	590.359018094431	-1.25564819018683	0.230611592803651	8.29817201494457e-09	7.52489898980876e-08	MBIP	protein_coding
ENSG00000115504.15	1772.38851855742	-1.39460758398752	0.258623659153989	8.3592149598939e-09	7.57795862985477e-08	EHBP1	protein_coding
ENSG00000166741.8	22070.7583589861	-3.01071252969461	0.569983765310137	8.44723696613595e-09	7.65080509609827e-08	NNMT	protein_coding
ENSG00000156049.7	145.519666094235	-2.20280762408425	0.42306237805924	8.78361965519103e-09	7.93148140335901e-08	GNA14	protein_coding
ENSG00000041515.16	140.679041116791	-2.78889130752775	0.531390967102987	8.81167368721328e-09	7.95441498993751e-08	MYO16	protein_coding
ENSG00000187889.13	390.686486428052	-3.6540011577392	0.687982578323313	9.07028144604079e-09	8.17062085856798e-08	FYB2	protein_coding
ENSG00000102796.11	260.376214512511	-1.3855035378837	0.257821521982011	9.43721849118565e-09	8.47633198218512e-08	DHRS12	protein_coding
ENSG00000138207.14	124615.436503051	-4.52551248413007	0.863125606231539	9.45002087830356e-09	8.48461694629816e-08	RBP4	protein_coding
ENSG00000143627.19	2967.16124593642	-4.24694109146603	0.805602246978509	9.73482180331995e-09	8.72723860050327e-08	PKLR	protein_coding
ENSG00000141098.13	1576.73709461577	-1.19739302286968	0.220229567871094	9.78137003681507e-09	8.7663442984841e-08	GFOD2	protein_coding
ENSG00000109107.14	1035.30396917604	-2.47285615584793	0.476150030132667	9.91070092048215e-09	8.87113163438571e-08	ALDOC	protein_coding
ENSG00000123689.6	2458.88200994283	-3.21424363317001	0.610168744899283	1.01204064350841e-08	9.04583074285742e-08	G0S2	protein_coding
ENSG00000250799.11	2217.65751253988	-4.55370109549318	0.873725149236321	1.0819895098661e-08	9.63652941520543e-08	PRODH2	protein_coding
ENSG00000055208.19	2589.40838206268	-1.24965477628206	0.231473945868825	1.0873614426193e-08	9.68149380801358e-08	TAB2	protein_coding
ENSG00000150625.16	123.762561305501	-3.45857772110426	0.656771014729447	1.1118916890303e-08	9.87933912303687e-08	GPM6A	protein_coding
ENSG00000167740.10	1245.49291003085	-1.2273626121287	0.227162757058793	1.11161829105015e-08	9.87933912303687e-08	CYB5D2	protein_coding
ENSG00000153823.19	1612.00387352502	-2.4231774865501	0.469017026630336	1.12261125739785e-08	9.96571268314964e-08	PID1	protein_coding
ENSG00000090539.15	1197.02478100752	-2.55212938968469	0.493287596288968	1.14033472268088e-08	1.0108064713213e-07	CHRD	protein_coding
ENSG00000244731.8	5772.42745318939	-3.07132956204651	0.58722111412476	1.14574104030287e-08	1.01529813464898e-07	C4A	protein_coding
ENSG00000174738.13	1305.91843671489	-1.40605385800312	0.26390270959687	1.1665716550166e-08	1.03222975963836e-07	NR1D2	protein_coding
ENSG00000103485.19	5971.13728784596	-2.74816303186762	0.529685195882395	1.17829678191849e-08	1.04106640722884e-07	QPRT	protein_coding
ENSG00000187017.17	1904.77142750472	-2.60947637426211	0.504584897005964	1.18806471997321e-08	1.04845923696309e-07	ESPN	protein_coding
ENSG00000244734.4	625.319586357225	-2.65096714922975	0.512236054502417	1.19175261482317e-08	1.05109421342121e-07	HBB	protein_coding
ENSG00000197859.11	2151.61333976467	-1.45412317175336	0.274139992141259	1.20640849424814e-08	1.06245557480212e-07	ADAMTSL2	protein_coding
ENSG00000139405.16	990.917487699965	-1.13526631974672	0.209422295793319	1.21672809458767e-08	1.06965617546208e-07	RITA1	protein_coding
ENSG00000179520.11	8.1622059071412	-3.45061584406493	0.658433811887046	1.26451537580178e-08	1.10808849568723e-07	SLC17A8	protein_coding
ENSG00000114520.11	1977.74654036088	-1.08798814253135	0.20033851310852	1.26963782078555e-08	1.11160132361935e-07	SNX4	protein_coding
ENSG00000197448.14	8642.55599127307	-1.24263492161863	0.231386940742552	1.29093028038654e-08	1.1282640217634e-07	GSTK1	protein_coding
ENSG00000109184.15	1568.01746676801	-1.03942280875336	0.190906673920763	1.29762656497328e-08	1.13246377834436e-07	DCUN1D4	protein_coding
ENSG00000107745.19	3541.02603778272	-1.1697895362395	0.216860109560215	1.31502456851581e-08	1.14631093610099e-07	MICU1	protein_coding
ENSG00000079557.5	7857.71720600628	-4.88359734410287	0.956488688082974	1.33440059724233e-08	1.16252420957891e-07	AFM	protein_coding
ENSG00000214530.9	9010.0289493715	-1.95765732629739	0.380263085430315	1.33907831901914e-08	1.16558203797646e-07	STARD10	protein_coding
ENSG00000123739.11	1040.03408296973	-1.10481826580973	0.204156111597448	1.36464779759242e-08	1.18611462999448e-07	PLA2G12A	protein_coding
ENSG00000100652.5	4969.05270903803	-4.86938916943737	0.954113070041579	1.36965492554855e-08	1.19012122564423e-07	SLC10A1	protein_coding
ENSG00000167397.15	660.742494268743	-1.67498296204241	0.321826427171611	1.39083491474455e-08	1.20677397427401e-07	VKORC1	protein_coding
ENSG00000153066.13	3436.1036618724	-1.00314484331765	0.184215548530662	1.39137231793151e-08	1.20689053637958e-07	TXNDC11	protein_coding
ENSG00000244476.3	2.98628638591451	-2.99593581768303	0.577958589568852	1.39912201137396e-08	1.2132612333209e-07	ERVFRD-1	protein_coding
ENSG00000141485.17	5911.66910470524	-4.55276793925875	0.882595582056978	1.41091222717729e-08	1.22206956373647e-07	SLC13A5	protein_coding
ENSG00000005812.11	1201.41036216116	-1.08253302503276	0.200008229187107	1.42229019050607e-08	1.23121234964797e-07	FBXL3	protein_coding
ENSG00000148795.7	10.6055021169573	-3.55580583838874	0.681303298836472	1.44051181798759e-08	1.24446755239476e-07	CYP17A1	protein_coding
ENSG00000152749.8	675.952000119265	-1.38066374896559	0.2605976301024	1.44641333562336e-08	1.24884528571425e-07	GPR180	protein_coding
ENSG00000167676.4	1089.61474794804	-2.78681338154529	0.541298906619451	1.48464201855668e-08	1.28000679417341e-07	PLIN4	protein_coding
ENSG00000132361.18	8846.04259520912	-1.25244742940127	0.234551364324451	1.49791818709068e-08	1.29070976333974e-07	CLUH	protein_coding
ENSG00000062096.15	48.7039724854294	-4.03861573637585	0.776501106632598	1.51444056390005e-08	1.3034462145691e-07	ARSF	protein_coding
ENSG00000135047.16	5482.87178596295	-1.4037485924243	0.265907676843017	1.53104810071455e-08	1.31622662301739e-07	CTSL	protein_coding
